sample_id,canonical_smiles,exact_nearest_tanimoto,nearest_training_id_exact,search_threshold_used
1009,C=CC(F)=CC=CC(NC=CC#CC)C(=O)NC#N,0.25925925374031067,604651,0.2
1010,CCC=C(F)C(C)=CC=CCl,0.3333333432674408,73941,0.2
1011,CC1=CC2=CC[C@H](C3=C(O)C=C[SH]3C=O)OC=C1C(F)C=C2,0.19354838132858276,516221,0.15
1012,C=C1OC=C(C)C=CCC(O)C2CCC3=CC2=CC3=C1C=CN1SC2=CC(=CC)C(=C2C)N1C,0.1651376187801361,59879,0.15
1013,C=CNNC=COCC(=O)CC(C=C(F)C(C)C(C)=O)NC(C=C)C(C)=O,0.27586206793785095,250927,0.2
1014,CCOC=CC1=CC(N)(CO)C1C=CC1=CCCc2ccccc2C1,0.30000001192092896,154727,0.2
1015,CNC(=O)C=CC=C1C=NC=CC=C1F,0.30000001192092896,126076,0.2
1016,CC=NC=CC1=C2CC=COC3C=Cc4cc(ccc4C)C(=CO2)C=C1OCC(F)OC3,0.19512194395065308,610200,0.15
1017,C=CCC1=CC(C2CC=CN=C2N)=CC(=CC=CC=CC)C=CC(C(F)(F)F)CC1,0.21739129722118378,171582,0.2
1018,CC1(C(=N)C=C(F)Cl)CN1,0.25641027092933655,516791,0.2
1019,C=CN=COC(=O)CC(N)=CN=CC=C(C)C(=C)O,0.26530611515045166,16973,0.2
1020,CC1SC(C=CC=NCCl)CC1=O,0.24444444477558136,485395,0.2
1021,CC(=CC(CC[SH](=O)=O)C(CC=CO)C(=O)NOC(=O)SC1C=CCCC1C)CC=CCl,0.21621622145175934,353111,0.2
1022,CCNC=NC=C1CC2=CCC(N1)C(C=C1C=C(Br)C=CO1)=CNC2=O,0.1910112351179123,543963,0.15
1023,C=COC(=O)O[C](C)C1=CCCC1,0.4324324429035187,356930,0.2
1024,CCC=CC=C(C=O)C=CC(C)CCl,0.3235294222831726,172797,0.2
1025,CNC(=O)O[CH]C[C@@H]1C(=O)c2cccc(Cl)c2C(=O)NC=CN1C,0.31578946113586426,311290,0.2
1026,CCN1C(=O)C2C=CC(CC1=CNC1=CNC=CC1=CC1=CC=CNC1)C(N)OC2,0.2142857164144516,147886,0.2
1027,C=CNC=CC=CSC=CC1NC(=O)C=C1CC=CCN=CC(O)CC(=O)OC(C)C,0.261904776096344,451892,0.2
1028,C=CC=CCNCC(F)=NCC(F)=CC1=COC(=O)CC1=CC(C)C,0.23333333432674408,384003,0.2
1029,CCSC=C(F)C=NCSC(C)(F)OC=CC=C(Cl)C(C)=N,0.1964285671710968,147768,0.15
1030,CCCC1=Cc2ccc3c(c2)C(=CC(N)CC1C)C1C(=O)C=CN=C1O3,0.22857142984867096,532730,0.2
1031,CC=CCNN(C=C(F)C(O)C=C1C=C(OCCC=O)C=C(CCl)CN1)CC,0.21875,189864,0.2
1032,COC(=O)C(C=C1C=C(F)N=CC1=N)C(C)(O)C=CC(C)C,0.2982456088066101,211351,0.2
1033,CC(=O)C=C1C=C2C=CC=C(C2)NC23C=C4OCC(C)(N[C@@H](C(C)=O)C142)N3,0.20588235557079315,62446,0.2
1034,[C]C=CCC=CC(=C)CI,0.2857142984867096,444419,0.2
1035,CC(=O)c1ccccc1OC(=CO)[SH]1CCOCC1,0.5,509041,0.2
1036,CC(C)C1C=NC23C(=C[CH]C(=O)N4C(=O)C(F)=CCCC=CC142)CC1=CC=CC13,0.20481927692890167,525114,0.2
1037,C=C(N)C=C(N)N[C@@H](C)COC1(C)C=COC1,0.25,315668,0.2
1038,C=C(O)C(Cl)(Cl)C(=S)CCOC=CCCOC1=CC(S[O-])C(=O)OCC1,0.24390244483947754,339606,0.2
1039,CC1C=C2C(=CC=CC(Cl)=CC=COO)C2CCN=C1S1=CC=C(CF)N=C1,0.18000000715255737,445474,0.15
1040,CC=C(Cl)CC=CCC(NCC(=O)C1=CC=CC=CC1C)OCC=CC(Cl)=CCS,0.20481927692890167,365080,0.2
1041,CC1Nc2ccncc2C=CN=CC2C=CC=CCNC1=CN=C2,0.3103448152542114,591355,0.2
1042,C=C1CC(=O)CC1=CCC=COCCNN(CNC=O)C1=NC=CC=COC1,0.19736842811107635,286071,0.15
1043,CC=CC1=CC2[CH]C(=O)NC(=CC1O)C(=O)CC(CC#N)[C@@H](C(=O)F)C2,0.2571428716182709,286412,0.2
1044,CC(=O)OCC=CCC1=CNC=C(F)C(O)C(=O)C(C)=CCOCCC1,0.29230770468711853,352191,0.2
1045,CC1(N)CC2C3=C1CC=CC1(C=CC(Cl)[CH]C(=O)CCCC32)OC=CC=C1O,0.2278480976819992,159443,0.2
1046,C=CC1CC(CC)=CCC2C=C(C3=C2CNC(=O)CC3NC(=O)O)S1(=O)=O,0.25806450843811035,261432,0.2
1047,C=C1CCC(=O)CC1[CH]CC(C)=O,0.3333333432674408,406965,0.2
1048,CC=C(F)C=C(F)CC(O)C(C=C=NO)=CC=C(C)CCOC(=O)C=C(Cl)C=CSCNC,0.22077922523021698,205827,0.2
1049,COC=C1C=C(C(C)F)NC2=C(CCN=C(N)C2=O)NC(C)=N1,0.23880596458911896,238555,0.2
1050,CCC(=O)OCC=C(CO)CSC1=CC(C)CC(=CN)CO1,0.2881355881690979,192186,0.2
1051,CNCOCC=CC=C(Br)NC=CC=N,0.2142857164144516,592955,0.2
1052,CCCCN(C)C=C1CC=CC[C](F)[C@@H](F)CC1C1=CC=CCC=C1,0.2666666805744171,88762,0.2
1053,O=CCOC=NC=CC12C=CCC=CC3=C(N1)C(=N2)OC3=O,0.22535210847854614,345762,0.2
1054,CC[CH]C[C@H](N)C(=O)C=C1C=CC=C1Cl,0.25,548664,0.2
1055,COC[CH]N=CC(C)=[SH]C1(F)C=C2CCC3C(O)=C(C=CC=CCO2)C=C(C1)NC3CN,0.1964285671710968,273164,0.15
1056,C=NC1C=CN=C2C=C1N1C=C[C@@H](O)CCC(=O)[CH]OCC[C@H]3C(C=CC)=CC(OC1)C23,0.19387754797935486,83474,0.15
1057,COC(=O)OCC=CC(=O)C=O,0.6538461446762085,549972,0.2
1058,C=C1CCNCC1C=COC1(C)CCC(C)=CC2=CCC(OC)NC1C(C)=C2C=N,0.1944444477558136,346827,0.15
1059,CCC(=O)N=COC12NCC(C)=CC1=NN=C2C=CC=O,0.2631579041481018,50911,0.2
1060,CC=C1C=CC2C=CC[CH]C(=C1C(F)=CCC=CC=O)S2,0.23636363446712494,296937,0.2
1061,CC(=N)C(N)C=CC=CC(=CC#CNCC1CC(C(C)F)C1)CC(=O)O,0.2222222238779068,602747,0.2
1062,C#CC=CC=CCCNC(F)F,0.28125,29149,0.2
1063,C=CN=NC(F)=NCC1=C(Cl)C(=CCC[C@H](C)O)C(CC=CCl)C=C1,0.24590164422988892,99196,0.2
1064,CNC1=CC=CC(N)(O)C2CNC=CC(N)=CC(O)CC=NC=C(CN=CCC1CO)C2,0.20202019810676575,613181,0.2
1065,C=CC=C(F)NCCCNOC(=O)NSCSC(N=COC)c1ccc(F)cn1,0.3239436745643616,609228,0.2
1066,CC[C@H]1C(C=O)=CCOC=C(SC)C=CC(Cl)OC=C2C=C21,0.2222222238779068,473474,0.2
1067,NCN=CCCC=C1N=C(F)C=CN1,0.19230769574642181,514184,0.15
1068,C=CC=NC(=O)CCC=CC1C2=C(Cl)OC34C=CCC=C(C(O)=CC(=O)C3=C[CH]CC)C1(C)CCN24,0.21590909361839294,604985,0.2
1069,O=CN=C1CC=CC=C1Br,0.3448275923728943,567984,0.2
1070,CC=C1CCSC2=C(C=O)C(C)(C=C1CC(N)=CCCC=CCCF)CCON=C2,0.2142857164144516,153404,0.2
1071,CCCCC=CNC1=CCOC=C1[N+](C)Br,0.3255814015865326,205742,0.2
1072,CC(Br)=CC(=O)NC=CC1(C)C=CCNC1=O,0.260869562625885,614652,0.2
1073,C=NC[CH]CC(F)(Cl)C=NC1NC=C(F)C(=CC)C1=O,0.20000000298023224,290751,0.2
1074,CC1OC=C(Cl)CO1,0.29729729890823364,75389,0.2
1075,C=CC1C2C=CCC3=CNCCC(C=CCC2)OOCC=CC(CF)N3C1C,0.20000000298023224,224867,0.2
1076,C=CC=C(C)C=CC1CNC=CC1=CC(=O)CC=CCC(=O)[C@@H]1ON1O,0.22093023359775543,355501,0.2
1077,CCC=CC1=C2C=CN=C(Cl)[SH]=C3C=C(C)C4(CC3=CC=C24)NC(C)(O)C=C(O)C=C1,0.1882352977991104,568623,0.15
1078,COC(C)=CC12[C]OC(C)=CC=CC3=C(CC=CSC)C(=C1)CC32NCC(C)O,0.19767442345619202,498316,0.15
1079,CCCC1=NC(=S)NCCC1O[C@@H](O)CC(C)=CCl,0.25,64303,0.2
1080,C=CC(O)(C#N)OC1=CC2=C(C3=CNC=CC3)C(C(F)=CC(=O)CN=C)=C1C2,0.2151898741722107,237866,0.2
1081,CC=CCC=CC(=O)C1=CCOC(=O)NC2=CC=CNC21,0.2535211145877838,327029,0.2
1082,C=CC(F)CNCC=C(C=CNC(=O)OC)CC(F)F,0.3181818127632141,266199,0.2
1083,CC(=O)C1=CC=C[CH]CC(=O)OC1C,0.2954545319080353,199875,0.2
1084,CC(CO)CCC1=NC=C1OCPC(=O)C=C1CCC2CNC[CH]C12,0.2222222238779068,433050,0.2
1085,CC=CC1=C(O)C=C2C(=CC3=CC(C=C4C=CC=C4)C(=N)C3=CC2OCC)C1,0.1927710771560669,445231,0.15
1086,CC1COC[C@@H](C(=O)CCl)C(C)(C)C=CSC1,0.3333333432674408,510707,0.2
1087,CC=CC=C(C)C1(COC=CNC=C(C=C(C)C)C(C)F)CC(=O)C=C(N)C(=O)O1,0.22891566157341003,111161,0.2
1088,CCCCOC=C1CC(C=NOCCCl)=CC=CNc2cscc21,0.23999999463558197,339544,0.2
1089,COC=NN=Cc1ccc[nH]1,0.43589743971824646,128127,0.2
1090,C=C1CCC=CC(Br)=CNC(F)=CNC(OC=CC)=COCC1,0.2142857164144516,256202,0.2
1091,COC=CC(C=O)=CC=C(S)C(=O)OCl,0.39393940567970276,236062,0.2
1092,CC=C(F)CC=CC=CCOCCNC1=NC1=CCCC,0.2631579041481018,629227,0.2
1093,CC1C[C@@H](CC=CC=C2NCCO[C@@H]2C)C(=O)NN1,0.3913043439388275,19241,0.2
1094,CC1=NCCNN=c2c3c(=O)c(c(n2C=CC=O)=CC=3Cl)=CC(C)C(=O)N1,0.2073170691728592,336887,0.2
1095,C[C](O)C(=O)C=C[C@@H](C)c1ncco1,0.28260868787765503,99131,0.2
1096,C[CH]C=C(CC(C)O)SCC1=CCCn2cc(O)occ3c1c2C(=O)C=C(C#N)C(=O)O3,0.2210526317358017,255995,0.2
1097,CC(=O)OCC=C(C)C(C)N,0.5555555820465088,522472,0.2
1098,CC(=O)N=CCOC(=O)N1C(F)=CC2=CC1=CC2N[C@@H]1C[CH]OC1C,0.2666666805744171,3234,0.2
1099,CC1=C(O)CC=CC=CC(=O)C(=O)C=CC12C=C(F)C=N2,0.2916666567325592,558191,0.2
1100,C#CC=CC(CCC1C=C=CC=C1)CS(Cl)=C1OC1NC(C)=O,0.2153846174478531,401969,0.2
1101,CCC1C=CN=CC2=NCC(=CCCOC(=O)NC(C)C=CCl)C(=O)CN1N2,0.2530120611190796,273865,0.2
1102,C=CC=CC(N)=C[C](CN[CH][C@@H]1OC=NC(=CC=C2CC2OC=CC(=O)[CH]F)C1C=O)OCC,0.23404255509376526,426006,0.2
1103,O=C1C=C(F)C=CC(=C2C=C(Br)C=COCOCCC(O)=C(Cl)/C=C\2)CCC1,0.24561403691768646,97350,0.2
1104,CC1=CN(C(C)CC[CH]C(=O)OCC(N)=CC#N)CC=CCN2C=CC=C1N2,0.23529411852359772,117051,0.2
1105,COC(=O)CCl,0.6000000238418579,322463,0.2
1106,CCC=CC1=CC=CNC1=CNC(C)(O)CC,0.2857142984867096,568252,0.2
1107,C=CCC1C=C(C(C)(C)CC)C(C#CO)C=C1F,0.2549019753932953,363647,0.2
1108,CC=COC(F)=CNC1=COC(F)=CCC(=CNCCC2=CO2)O1,0.2054794579744339,182012,0.2
1109,CCC=C(N)N=COC=CNCC=CC(C=CC=NOC)C(=N)C=O,0.2153846174478531,370969,0.2
1110,CCC(=O)c1ccccc1N=CC(=O)OC=CC(C)=CCC=CC(C)=O,0.3333333432674408,238194,0.2
1111,CCC=CC[SH]1C[C@@]2(C[CH]N=CC2=CN=C(C)C=CNC(=O)OC=CN(C)C)C1C,0.23170731961727142,297136,0.2
1112,CCOC(C)=C(O)C=CC=NC12CCCC1NC=CC(C)=C(CCF)C=C2NC=O,0.25882354378700256,583911,0.2
1113,C=CNC(=O)C(OCNC(=O)[CH][C@H]1C[CH][C](C)N2CC=C(Cl)C=C2CCSC1)C(C)=O,0.2235294133424759,188396,0.2
1114,CC1OC=COC2(O)C3=C1[C@H](C)[C@@H](F)C(CC(=O)NCPC=C(F)C=CCC2S)C3,0.20430107414722443,389189,0.2
1115,C=Nc1cc2cccnc2cc1C=CNCC1C=CCN1C[C@@H](C)O,0.3181818127632141,541005,0.2
1116,CC=CC=CC(C=CBr)=COC(=O)C1COCC1=CC,0.30909091234207153,100839,0.2
1117,CC(C=O)NC1=NOC1,0.3333333432674408,495145,0.2
1118,CC(=N)C=CCC1=NC=CC1=CC1=CNC(O)=CC(ON)=C1,0.1818181872367859,97716,0.15
1119,CCOC=C1C=C2CC=CCC(O)NCC3=CCC=C(C=CC(=C3N)C=CC=CC1)SC2,0.19480518996715546,570802,0.15
1120,CC1C=CCNC(=O)[CH]CC(F)(C=CCC#N)C(COC=C(Cl)C2=CCCN2)=CCCO1,0.2151898741722107,176852,0.2
1121,N=C1CC(S)=CC=CC(Br)=CN(F)C(=O)NCOCCC1=CSC(CNO)=NC=NC=O,0.18446601927280426,570253,0.15
1122,C[C@H]1CC2=NS(=O)C3C(=N1)C=CCOC3[CH]C(N)=C2,0.23636363446712494,351040,0.2
1123,C=CC=CC1=C(C)N(CNC=CC(=N)CC=COC)CC=CC=C1,0.2142857164144516,438832,0.2
1124,CNC(C=O)COCC1=CC=CNc2cccc(C(Cl)=C(Cl)CC=COC)c21,0.27419355511665344,408975,0.2
1125,C=CC(F)(F)CN1C=C2C=CN=CN3CCOC=CC(=O)[CH]c4ncc1n4OC=CC23,0.2151898741722107,8759,0.2
1126,Cc1[nH]c(=O)cc2c1C=C(Cl)C=CCc1ccccc1C=CCC(=CSOCS(C)=O)C2,0.2857142984867096,451381,0.2
1127,CCCC12C=CSC[C@H](N=CC=C(OC=C3CN3C)C1)N2,0.20000000298023224,547330,0.2
1128,CCC=NC(=O)C(C=O)NOCC(F)CC(N)OCC,0.27450981736183167,521491,0.2
1129,CC=C[C@@H](Cl)N1O[C@@]1(C)CCc1cccc(O)c1C(=O)C(N)C=CCC,0.28333333134651184,500354,0.2
1130,CCCC=C1CC=CC=CC=CC1=CCNC1=C(C(C)=O)[SH]1CC=C(N)C#N,0.2631579041481018,188691,0.2
1131,CC#CCCC=C1c2c(COCC=NC)cccc2SC=CC(CC)O[CH]CC1C(C)=O,0.22448979318141937,521754,0.2
1132,CC=CN(Cl)C=C1C=CC(Cl)[CH]N(C)C(=O)C=CC1(CC(=S)OC)OC,0.20000000298023224,615393,0.2
1133,C[C@@]1(O)CN1,0.46666666865348816,10965,0.2
1134,CCC=COc1ccnc(I)c1NC1=C[C@H](S)CCSCC1OC(C)C(C)=O,0.26744186878204346,530125,0.2
1135,CCC[C](C=O)C=CC(C)=C1[CH]NC[C@]2(C)CC(S)C3=CC=NC=CC312,0.2638888955116272,415709,0.2
1136,CCC1=C2[C]CC=C(Br)C(C=N1)N(CC=CN)C(C)C1C=CCN(C1)C21C=CC1,0.17525772750377655,236807,0.15
1137,COC1(C)C=CC=C(N2C=CC(N)=NC(CO)=N2)O1,0.2461538463830948,512141,0.2
1138,CC(=O)C=CC=CC(=O)CCN(C)C,0.4333333373069763,68616,0.2
1139,CCCC(C)C=CC(CN1C=NC=C(CF)O1)=[N+](C)C,0.3076923191547394,376199,0.2
1140,C=CC=CN=C1C=CCC2=CC(=CNCCO)C=CC3C1=CC=CSC=C(N)C=C3N2C=CC=CCl,0.16379310190677643,509265,0.15
1141,C=CC=CCC(N)=COCCN=N[C@@H]1CC=CCC(CBr)O1,0.21153846383094788,354443,0.2
1142,CC1(C)CCOC=C2CCN=[N+]2C=CNC=CC=C(Cl)C(=O)C(N)S1,0.2133333384990692,100141,0.2
1143,COC(C=CCCC=NCN1CC=C(N)CCC1)=CC(C)=CC=NCCOC=N,0.2150537669658661,21033,0.2
1144,CC=CNC1=C(O)C=CC[C@@H]1CNCC1CN1OCC=O,0.2222222238779068,473675,0.2
1145,C=C(OC)C(=O)C(C=N)OC,0.3333333432674408,11593,0.2
1146,CC=CC1=C(C)C1OC(=O)CNC=NC=C(C[P+]([O-])=CC=C(CC)CC1=CC=NOC1)OC,0.2142857164144516,440350,0.2
1147,C=CC=CC1C=C(I)C=C2C(CC)=CC(C(F)=COC=CC#N)N21,0.21311475336551666,330514,0.2
1148,CC=C1CC(C)=CC(=O)C=CNCC2=C[CH]CC=C2C=C(F)C1=O,0.23076923191547394,288653,0.2
1149,C=CCCCCC(O)OC1=NC=C2NC(C)=C(CC)CC2OC1,0.27941176295280457,295219,0.2
1150,CCN(C(=O)OC(C)C=C(C)C(=O)CCCC=C1C=CC(I)=C1)C(Br)=COC(C)=O,0.2461538463830948,5728,0.2
1151,CC1=C2C=CN(N=C[SH]2C)C2C=CC=C3CSCCC(C#N)=C2C=NN31,0.20481927692890167,393421,0.2
1152,CCC1CC2(C(C)O)N=CCCC=COC1C2C,0.260869562625885,46968,0.2
1153,O=CCNCC(C=CC#CNF)=NCC(O)F,0.2222222238779068,172952,0.2
1154,C=C1OC=CC1C1=C(N=CC)C(CC)=COCC(CN=C2C=CC(=O)C=C2C)C=C1,0.21917808055877686,78153,0.2
1155,CC=CC=C(O)C=CCOC1=CCC=C(N[C@H](O)C=CC=O)C(=C=NC)C=C1,0.21794871985912323,76783,0.2
1156,FC1=NCC(NC=CC=NC=CC=C2C=CC=CC=C2Cl)=C1,0.1666666716337204,360353,0.15
1157,CCN=CC(N)=NC12CCCCC[C@]1(C)CN=COC=C(C(O)(CC)OCC)CO2,0.2222222238779068,267897,0.2
1158,CN=C=CC1=CCN=CC(C)CC=NC(F)=C(F)CC=CC(Br)CC=C1,0.17391304671764374,314706,0.15
1159,CC1CC=CN1C#CCF,0.25581395626068115,11569,0.2
1160,CC=CCCOC(CC)(CCC=CCCC(C)=O)SC1(C)C=CC(=CCCSC)N1CN,0.2461538463830948,106941,0.2
1161,C=CC=CC=CC(=CN=CC(=O)NN(CO)CC=O)C1=COC=C(C=C)C2=CC(F)CC12,0.18571428954601288,540567,0.15
1162,C[C@H]1CC(Cl)=C(N=NCC(Cl)(C=NC=CC#N)CO)C1=N,0.22857142984867096,522614,0.2
1163,C=CC=C1[CH][C@H](F)CC2C=C3CNC[C@@H]4C(C)=COC14C=C3C(C=COCC)C=N2,0.19767442345619202,74828,0.15
1164,CC(C)C=CC=CC=C1C=CC(F)=NO1,0.25,165777,0.2
1165,CCCC=C1CCC=C(C=O)C1,0.37142857909202576,415710,0.2
1166,CC=C1C2=CCC(C=O)COC(Br)C(=O)NC12,0.2916666567325592,485830,0.2
1167,C=C1N=CC(N)=CC=NC(NC)=CNC2C=C(C=CO1)C(=CC)CC=CC=CC2,0.16249999403953552,497775,0.15
1168,CC=NC=C([CH]CC1=C2CC=CC3=CC=COC3C=CC=CCC=CC1=CCO2)N1CC(C)(C)SC1=O,0.26582279801368713,516121,0.2
1169,CC(=CNF)NC[CH]NC(OC=CN)=C(CC=C=O)NC=N,0.18965516984462738,507538,0.15
1170,CC1=CCC2=C3C4=CCC3=CCC(=O)N[SH](=O)(C1=C2)C(N)CCC=C4,0.22413793206214905,26205,0.2
1171,CCCC(C)OCC=Cc1cccc2c(=O)cc-2n(C(=O)CC(C)=O)c1,0.3478260934352875,195342,0.2
1172,O=C(C=CC=C1C=CCOC1)C1COC(=CC=CO)C(F)=C1I,0.24528302252292633,67302,0.2
1173,CCOC(=O)OCN=C1C=C(F)C=CC2C(N)S(=O)C2C=CC1,0.2698412835597992,81960,0.2
1174,CC=CSC(C[CH]CC=O)NC1=C(N=C=O)C1OC,0.24242424964904785,238173,0.2
1175,C=CC1=COc2c[nH]cc2C2=C(C=CC(=O)CC)C(C=CC(F)=CC=O)OC[CH]C1=CNC2,0.2235294133424759,100218,0.2
1176,C=CCc1ccccc1CS(=O)CCOC(=O)CCCC(=O)CN1CC(=O)C1=O,0.3166666626930237,218932,0.2
1177,C=CCC(CC)C1(C)NC2=CN[C@H]3CC(=O)CO[C]3OC3C(=O)C(Br)=CC[CH]C1(CO2)C3O,0.2210526317358017,143623,0.2
1178,C=CC1(C2OC=C(C)C=C(C(=O)OCC)c3ccc(N[NH])cc3CC=C2CO)CC=NC1,0.2777777910232544,215901,0.2
1179,CN=C(NC=CC=CBr)C1=C(O)c2ccc3c4cc(N)c(cc2-3)[CH]O[CH]CCOC=CN14,0.1808510571718216,532966,0.15
1180,O=C1C=CN2C(=O)N=CC=CC(Cl)=CC1=CC2=CCO,0.23333333432674408,307152,0.2
1181,CCC1=C(F)OC(=O)C=CC(NC)=CNC=C1,0.24444444477558136,401609,0.2
1182,COCCN=CC[C@@](C)(N)C=CC(=O)N(C)C=O,0.290909081697464,578333,0.2
1183,C=CCC=C(C)[CH]CC=CC[CH][C@H](C=C)CF,0.37837839126586914,352245,0.2
1184,CCC1CC(=O)CC=CCOC=CC2C(=O)CC2=Cc2nccnc2C[C]1CNC(C)=CN,0.21568627655506134,618775,0.2
1185,CC1=CNS(=O)(=O)NC2=CC=CC2C(C)=CC(O)=C(C)C(=S)C(N)=N1,0.22033898532390594,189257,0.2
1186,C=C(Cl)C=C(F)SN=CC=CNC(=O)CC=C1NCc2cnccc2[C]1CC,0.25333333015441895,288231,0.2
1187,CC(=O)CNC[C@@H](C)COCC(=CC=CN=CNCOC(=O)CC1=CCNC1)NCl,0.2763157784938812,217839,0.2
1188,C=CCC=C1COC=C(C)CCC=C(CO)N=CC1=CC=CC(N)CCCC,0.232876718044281,168050,0.2
1189,C=CN=C1C=CC=C(F)C=CC(=C(N)SN=C[CH]COC(C)C)C=C1,0.22641509771347046,53019,0.2
1190,CC=CN=C(Cl)C(CNc1ccccc1)NC1=C=CC=C1,0.3529411852359772,84654,0.2
1191,COC=C([CH]CNC=CO)C1CC=CN1C[C](O)C(=O)SCC=C(C=O)C1=CC=C[SH]1C,0.19767442345619202,430494,0.15
1192,C=CCOC1=C2CNC=CC23OCC=CC(=O)C(CC=CC=C1)CC=C(N)N=C3CC=O,0.2266666740179062,621923,0.2
1193,CC(=O)N(C)CC=C1CC=CN=C(C)C(=O)NCC1,0.29032257199287415,119851,0.2
1194,CCOC(C)CNCC(=O)OCCCCO,0.5249999761581421,255471,0.2
1195,COC(=O)[C]1CSC=C1NC=C(F)C=C[SH]1C[C]1OC(=O)O,0.25,49087,0.2
1196,Cc1cc(F)ccc1NC=CNC1=CN=CC=CC=CC1,0.3695652186870575,9104,0.2
1197,CCOC(=O)C=CC=C1C(=O)C=C(O)C=C(O)N=CC(C#N)=CC=C1C=NC1=C(CO)C=C1,0.26923078298568726,499097,0.2
1198,CCNC(C)COC=CC(C=CC(O)(F)NC)OC,0.2666666805744171,479547,0.2
1199,CCC1(C(C=CC=CC(O)CC=O)N=CN=[N+]=[N-])CCOC=C(Cl)C=CC=C1F,0.2235294133424759,160249,0.2
1200,N#CC=CCCC(O)=CCN1C=CC=CC(F)C2=CNC1=CCOCC=CC#C2,0.2164948433637619,313727,0.2
1201,C=CC=C(C)C=NC(=O)CN=N[C@H]1COC(C(NC=C(F)SCCCC)C(C)=O)N=C1Cl,0.23076923191547394,34953,0.2
1202,CC=NCC1=CC=C(C2=C(C(C)=O)C2CC2=CNC=C(COC=C(C)F)C2C)C(C)C(=O)N1,0.20000000298023224,413959,0.2
1203,CC1C=CC(COC=CC=C(C=O)CC=C(Cl)Br)=C1/C=N/O,0.2153846174478531,372827,0.2
1204,N=C(C=NOC=O)C[CH]COCC=CN,0.20000000298023224,511744,0.2
1205,CC(=COC(=O)N1C(F)=CC2=CCC(=O)C1SC=C2O)CN=O,0.26153847575187683,332278,0.2
1206,CN(CNN=CCCOCC(F)F)[C@@H](Br)C(=O)F,0.2888889014720917,172006,0.2
1207,CCOC(C)C(=O)C(O)(C=CN=CCCC#N)COC=O,0.29230770468711853,571699,0.2
1208,CCO[C@H](C=CNCN=C1CCCOC(=O)C[CH]C(=N)C=N1)NCC=CNC=C1C=CC(C)=C1,0.20000000298023224,393992,0.2
1209,CCC[C@@H](F)NCCN(C)O[N+]=[N-],0.25,621852,0.2
1210,CNC=Cc1c(C=O)cccc1OC,0.5454545617103577,182560,0.2
1211,COC(=O)CNCNC(=O)C1NC(F)=CCC2CNC(=O)CN=CC=CC=C(O)C=CC2N1,0.25641027092933655,241653,0.2
1212,CCCC(N)C(=O)N=C[C]C(=O)C(C=COC=CCl)OCN=CF,0.2586206793785095,164387,0.2
1213,C=CC=CC1=CC(F)=CC=CC1(Cl)C1=CN=COC1C1=CCN=C1,0.17105263471603394,560240,0.15
1214,CC1=CN(C=CN=CC(N)C#CF)N=[SH]1=O,0.18571428954601288,433261,0.15
1215,COCOC1=CC=C(Cl)C2CCNCCC(C)(CF)C(CO)NC12,0.27586206793785095,468765,0.2
1216,CC(N)(F)CN1C=CC2=COC=NC=C[C@H](OCC=CC=O)CC=CC1OCC=C2,0.1927710771560669,443164,0.15
1217,CCOCCC1C=C2C3=CC=C2SC(C=O)=CC=CCCOCOCN1N=CC(C)[C@@H](C)C3,0.2195121943950653,114872,0.2
1218,C=CCC=CCC1N=CC=CCC=C(NCC#N)C(C(=O)N(C)C(F)F)=C1C,0.22727273404598236,221428,0.2
1219,C=CC(O)=CCC(=CONC=CC(Cl)=CNC(=O)OC)OCCCC(=N)C=CN(C)O,0.22535210847854614,240664,0.2
1220,Cc1cnccc1CC(C)(Cl)C=CC=CF,0.4146341383457184,136535,0.2
1221,C=CCOCC=C(Cl)NCCCC1(F)ON=CC(=O)N1C1=CC=CC1CC(C)=O,0.2298850566148758,84282,0.2
1222,COCC=CCNC=C1C=CC2C=CC=C(CSCNC=O)C2=CCC2=COC1C(OC)=CC=C2,0.21111111342906952,223486,0.2
1223,CC1CC2NC=C[C@H]3CC(=O)N(C=C[SH]1C3)CC(=O)C=CC2=O,0.22727273404598236,505682,0.2
1224,CN=NC(=O)N1C=CC2(F)CN1COC=CC(C)=NC(C)=CO2,0.22972972691059113,261010,0.2
1225,CCc1coc(COC=C(Cl)C(C=CC=CN)CCOC2=CC=C(CCl)C(I)=CC2)n1,0.1975308656692505,302561,0.15
1226,C=CC1=CC=CN2N=CC=CC(Br)=C12,0.21276596188545227,492538,0.2
1227,CC=CC(O)(NF)N(C=C(C)C=COC)C[CH]Cl,0.25,21919,0.2
1228,CCOC=CCC=CCN,0.5,18767,0.2
1229,C=CCCOC(C=CC=C(C)C#N)NC=C(CN1C=CC=C(C(F)(F)F)C1CC=CO)OC,0.23364485800266266,341041,0.2
1230,CNC1=CN=CNCC=CCO[C@H](C)NC1=CC=CC(C)=O,0.2535211145877838,479612,0.2
1231,CC=C(F)C=CCC(=NO)NC1=CNCCOCCC(=O)C1,0.23728813230991364,61851,0.2
1232,[C]C(=O)C1C2=CC3=CC(=O)NC=C(C=CC)C3=CN/C1=C\C(=CCCC)CCOCC2=N,0.20224718749523163,106638,0.2
1233,CC1C=C2/C=C/C=NC(=O)CC(=CCCC2)C(NC=O)CC(=O)C1,0.23943662643432617,617011,0.2
